,Acidaminococcus,Alistipes,Anaerostipes,Anaerotruncus,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Butyricicoccus,Catenibacterium,Citrobacter,Clostridium,Collinsella,Coprococcus,Desulfovibrio,Dorea,Eggerthella,Enterobacter,Enterococcus,Eubacterium,Fusobacterium,Haemophilus,Holdemania,Klebsiella,Lactobacillus,Lactococcus,Leuconostoc,Megamonas,Megasphaera,Methanobrevibacter,Methanosphaera,Odoribacter,Oscillibacter,Parabacteroides,Paraprevotella,Parasutterella,Pediococcus,Phascolarctobacterium,Prevotella,Propionibacterium,Proteus,Roseburia,Rothia,Ruminococcus,Slackia,Streptococcus,Subdoligranulum,Sutterella,Turicibacter,Veillonella
Validation|UMCG3595094,-3.396368109,4.194676051,-2.680746789,-1.128714299,3.227235778,-3.711580089,8.088572381,-2.964309067,-2.019663052,-3.206826761,1.943001965,-2.851392725,3.735864731,1.233344555,6.654740428,-1.322711023,3.042105096,2.63655954,-4.194248256,-0.862888924,-0.588403704,-2.164497855,-5.159329152,-1.952873923,-1.980010222,0.948967992,-2.103629952,-0.705675756,2.920607799,-0.862351413,0.895261638,1.392962282,2.675559414,3.01848517,5.823533732,0.457632212,-2.259705004,-1.508389534,-1.666514416,-3.894187542,-2.177329383,0.583837417,4.02885864,-4.642025535,6.643010859,0.328217262,2.118959744,2.085641586,-3.110521585,-2.818998122,-2.743744078
Validation|UMCG3748218,-3.650811453,3.282440295,-2.935190134,-1.383157644,3.68639476,4.508918323,7.764631937,-3.218752412,1.520670601,-3.461270106,1.690195471,-3.10583607,3.467910312,0.980494626,4.251464439,-1.577154368,0.563523333,2.383753046,-4.448691601,-1.117332269,6.849392104,-2.4189412,-5.413772497,-2.207317268,-2.234453567,3.165830572,-2.358073297,-0.960119101,2.6669424,-1.116794758,6.049459628,1.140155787,2.421116069,2.765337633,-1.868269323,2.81260408,-2.514148349,-1.762832879,-1.920957761,-4.148630887,-2.431772728,0.329394072,1.155085741,-4.89646888,-2.740365089,3.679235576,4.361558416,1.831198241,-3.364964929,-3.073441467,-2.998187423
Validation|UMCG4000898,-3.567177717,5.276542512,-2.851556398,-1.299523907,7.523410001,5.894458862,6.446434549,-3.135118675,-2.190472661,-3.377636369,1.771612224,-3.022202334,3.550320816,1.061970225,5.61854636,-1.493520631,-3.660076227,2.465169799,-4.365057865,-1.033698532,4.293353605,-2.335307464,-5.330138761,-2.123683532,-2.150819831,0.778158384,-2.27443956,-0.876485365,2.749522631,-1.033161021,0.724452029,1.221572541,2.504749806,2.847216407,-1.784635587,6.675226681,-2.430514613,-1.679199143,-1.837324025,-4.064997151,-2.348138991,0.413027809,-3.526242142,-4.812835143,5.548580237,0.157407653,3.578387848,1.914831977,1.493372105,-2.98980773,-2.914553687
Validation|UMCG4081271,-3.334166595,4.590519519,-2.618545275,-1.066512785,5.606628022,5.217073112,3.040503599,-2.902107553,7.218731007,-3.144625247,2.003680326,-2.789191211,3.78281199,1.294063396,6.914647278,-1.260509509,-3.427065104,2.697237901,-4.132046742,-0.80068741,6.023528008,-2.102296341,-5.097127638,-1.890672409,-1.917808708,7.391706538,-2.041428438,-0.643474243,2.982086004,-0.800149899,0.957463152,1.453640643,2.737760928,3.079481281,-1.551624465,0.519833726,-2.19750349,-1.44618802,-1.604312902,-3.831986028,-2.115127869,0.646038931,-3.29323102,-4.579824021,-2.42372023,0.390418776,0.802895158,2.1478431,-3.048320071,-2.756796608,-2.681542564
Validation|UMCG4268471,-2.848375269,3.484813155,-2.132753949,-0.580721459,3.772289033,-3.163587249,8.025617485,-2.416316227,-1.471670212,-2.658833921,2.487705219,-2.303399886,5.355008759,1.77813531,4.551578344,-0.774718183,-2.941273778,3.181262794,-3.646255417,-0.314896084,-0.040410864,-1.616505016,-4.611336313,-1.404881083,-1.432017383,1.496960832,-1.555637112,-0.157682917,3.467039217,-0.314358573,1.443254478,1.937665535,3.223552254,3.563875156,-1.065833139,1.005625051,-1.711712164,-0.960396694,-1.118521576,-3.346194702,-1.629336543,1.131830257,-2.807439694,-4.094032695,-1.937928904,0.876210102,8.670254865,2.633634426,-2.562528745,-2.271005282,-2.195751238
Validation|UMCG4722506,-3.438129588,4.194377166,-2.722508269,-1.170475778,4.787210417,3.648739085,8.008945023,-3.006070546,-2.061424532,-3.24858824,1.900254592,-2.893154205,3.679145195,3.617035828,4.601908136,-1.364472502,-3.531028098,2.593812167,-4.236009736,-0.904650403,6.903401959,-2.206259335,-5.201090632,-1.994635402,-2.021771702,0.907206513,-2.145391431,-0.747437236,2.878378076,-0.904112892,0.853500158,1.350214909,2.633797935,2.975943424,-1.655587458,0.415870732,-2.301466484,-1.550151014,-1.708275896,6.567079592,-2.219090862,0.542075938,3.153635805,-4.683787014,-2.527683224,0.286455782,0.698932165,2.043880106,-3.152283064,-2.860759601,-2.785505558
Validation|UMCG4789724,-3.314926049,3.019283286,-2.59930473,-1.047272239,7.425429167,6.858478701,0.613134103,-2.882867007,-1.938220993,-3.125384701,2.022191265,-2.769950666,5.796943524,1.312593747,4.95237264,-1.241268963,-3.407824559,2.71574884,-4.112806197,-0.781446864,6.017763604,-2.083055796,-5.077887093,-1.871431863,-1.898568163,6.521039236,-2.022187892,-0.624233697,3.000980281,-0.780909353,0.976703697,1.472151582,2.757001474,3.098144562,-1.532383919,0.539074271,-2.178262945,-1.426947474,-1.585072357,-3.812745482,-2.095887323,0.665279477,-3.273990474,-4.560583475,7.311165747,0.409659322,0.822135704,2.167083645,-3.029079525,-2.737556062,-2.662302018
Validation|UMCG4851027,-3.553542236,2.787243391,-2.837920917,-1.285888427,3.36651547,-3.868754217,7.182694349,-3.121483195,-2.17683718,-3.364000889,1.790253496,-3.008566853,3.566719996,1.080478808,3.846411376,-1.479885151,-3.646440746,2.483811071,-4.351422384,-1.020063052,4.316729607,-2.321671983,-5.31650328,-2.110048051,-2.13718435,0.858463041,-2.26080408,-0.862849884,2.765538594,-1.019525541,0.73808751,1.240213813,2.518385286,2.864815619,3.124133443,3.587809061,-2.416879132,-1.665563662,-1.823688544,7.898113995,-2.334503511,0.426663289,0.357436644,-4.799199663,0.393031599,3.851005989,0.583519517,1.928467458,5.103774963,-2.97617225,-2.900918206
Validation|UMCG5113553,-3.093210117,3.244220509,-2.377588797,-0.825556307,7.869156175,-3.408422097,7.549699008,-2.661151075,-1.71650506,-2.903668769,2.247178598,-2.548234733,4.21312796,1.53749415,4.719888359,-1.019553031,-3.186108626,2.940736173,-3.891090264,-0.559730932,-0.285245712,-1.861339863,-4.85617116,-1.649715931,-1.67685223,1.252125984,-1.80047196,-0.402517764,3.224249842,-0.559193421,1.19841963,1.697138915,2.978717406,3.322449514,-1.310667986,0.760790204,-1.956547012,-1.205231542,-1.363356424,-3.59102955,-1.874171391,0.886995409,3.167970054,-4.338867543,7.811604749,0.631375254,1.043851637,2.388799578,-2.807363593,-2.51584013,-2.440586086
Validation|UMCG5308346,-3.190136826,5.382792146,2.921390445,-0.922483016,8.636408739,5.130511822,0.737923326,-2.758077784,-0.350090232,-3.000595478,2.152197174,-2.645161443,5.938040968,1.442461166,4.721399382,-1.11647974,3.204980627,2.845754749,-3.988016974,-0.656657641,-0.382172421,-1.958266573,-4.95309787,-1.74664264,-1.77377894,1.155199275,-1.897398669,-0.499444474,3.128248238,-0.65612013,1.10149292,1.602157491,2.881790697,3.22706316,-1.407594696,0.663863494,-2.053473722,-1.302158252,-1.460283134,-3.68795626,-1.9710981,0.7900687,-3.149201251,-4.435794252,-2.279690461,0.534448544,1.806374985,2.291872868,-2.904290302,-2.612766839,-2.537512795
Validation|UMCG5437940,-2.866283578,3.47126751,-2.150662259,-0.598629768,3.758340128,-3.181495559,1.061776574,-2.434224536,4.140886142,-2.67674223,2.47422747,-2.321308195,7.820534991,1.764539777,4.533670034,-0.792626492,-2.959182088,3.167785045,-3.664163726,-0.332804393,-0.058319174,-1.634413325,-4.629244622,-1.422789393,-1.449925692,8.57444187,-1.573545421,-0.175591226,3.45123453,-0.332266882,1.425346168,1.924187787,3.205643945,3.549472903,-1.083741448,0.987716742,-1.729620474,-0.978305004,-1.136429886,-3.364103012,-1.647244852,1.113921948,-2.825348003,-4.111941004,-1.955837214,0.858301792,1.270778175,2.615726116,-2.580437054,-2.288913591,-2.213659548
Validation|UMCG5613882,-3.265106561,3.070434016,-2.549485242,-0.997452751,3.357692276,-3.580318542,8.518657944,-2.83304752,4.759460964,-3.075565213,2.073362724,-2.720131178,6.498869802,1.363729247,4.134847051,-1.191449476,4.192399073,2.766920299,-4.062986709,-0.731627377,-0.457142157,-2.033236308,-5.028067605,-1.821612376,-1.848748675,1.080229539,-1.972368405,-0.574414209,3.051441513,-0.731089865,1.026523185,1.52332304,2.806820961,3.149033799,4.878499699,0.588893759,-2.128443457,-1.377127987,-1.535252869,-3.762925995,-2.046067836,0.715098965,1.224508851,-4.510763987,-2.354660197,0.459478809,2.011442988,2.216903133,-2.979260037,-2.687736575,-2.612482531
Validation|UMCG5792346,-3.623140304,4.109948308,2.307421929,-1.355486494,5.912689153,-3.938352285,7.885758059,-3.191081263,1.817637104,-3.433598957,1.718670006,-3.078164921,4.257774482,1.008947868,5.268737936,-1.549483219,-3.716038814,2.412227581,-4.421020452,-1.08966112,5.92742813,-2.391270051,-5.386101348,-2.179646119,-2.206782418,0.722195796,-2.330402148,-0.932447952,2.694995619,-1.089123608,0.668489442,1.168630322,2.448787218,2.793644942,4.278725825,4.125751594,-2.4864772,-1.73516173,-1.893286612,-4.120959738,-2.404101579,0.357065221,5.327047672,-4.868797731,-2.71269394,0.101445066,0.513921449,1.85886939,2.462756481,-3.045770318,-2.970516274
Validation|UMCG5921444,-3.161210149,3.172163664,-2.445588829,-0.893556339,6.992883073,-3.476422129,6.827976404,-2.729151107,-1.784505092,-2.971668801,2.175058619,-2.616234765,3.95489879,1.465483694,8.03833469,-1.087553063,-3.254108658,2.868616194,-3.959090296,-0.627730964,-0.353245744,-1.929339895,-4.924171192,-1.717715963,-1.744852262,1.184125952,-1.868471992,-0.470517796,3.154293633,-0.627193453,1.130419598,1.625018936,2.910717374,3.251189202,-1.378668018,0.692790172,-2.024547044,-1.273231574,-1.431356456,-3.659029582,-1.942171423,0.818995377,5.462329205,-4.406867575,7.140669119,0.563375222,0.975851605,2.320799546,-2.875363625,-2.583840162,-2.508586118
Validation|UMCG6047689,-3.699090487,4.807177648,-2.983469168,-1.431436677,4.643795661,6.449930244,7.293746659,-3.267031446,5.511514947,-3.50954914,1.639467598,-3.154115104,3.547324404,0.92983176,3.700863125,-1.625433402,-3.791988997,2.333025173,-4.496970635,-1.165611303,6.811775603,-2.467220234,-5.462051531,-2.255596302,-2.282732601,1.700814321,-2.406352331,-1.008398135,2.617499754,-1.165073792,0.592539259,1.089427914,2.372837035,2.715120146,4.149371851,0.154909833,-2.562427383,-1.811111913,-1.969236795,-4.196909921,-2.480051762,0.281115038,3.01536782,-4.944747914,-2.788644123,0.025494883,0.437971266,1.782919207,4.489596906,-3.121720501,-3.046466457
Validation|UMCG6054655,-3.250829146,3.084206322,-2.535207826,-0.983175336,7.272557818,-3.566041126,7.996522969,-2.818770104,1.537911557,-3.061287798,2.087127168,-2.705853763,4.679397746,1.377507329,4.149124467,-1.17717206,-3.343727655,2.780684743,-4.048709294,-0.717349961,6.742277216,-2.018958893,-5.01379019,-1.80733496,-1.83447126,4.254746358,-1.958090989,-0.560136794,3.065475381,-0.71681245,1.0408006,1.537087484,2.821098377,3.162905289,-1.468287016,0.603171174,-2.114166042,-1.362850571,-1.520975454,-3.748648579,-2.03179042,0.72937638,-3.209893571,-4.496486572,5.032668365,0.473756225,3.647881207,2.231180548,-2.964982622,-2.673459159,-2.598205115
Validation|UMCG6262744,-3.953885331,2.506672035,2.479782952,-1.686231521,4.923237898,3.757309684,1.535375667,-3.521826289,-1.082797728,-3.764343983,1.383962799,-3.408909947,4.961238422,6.433470199,3.446068282,-1.880228245,-4.04678384,2.077520374,-4.751765478,-1.420406146,5.604006151,-2.722015077,-5.716846375,-2.510391145,-2.537527445,4.384896034,-2.661147174,-1.263192979,2.362367842,-1.419868635,0.337744416,0.833923116,2.118042192,2.459763502,2.945416715,-0.09988501,-2.817222226,-2.065906756,6.289291946,5.185605704,-2.734846605,0.026320195,-3.912949756,-5.199542757,-3.043438966,5.987753443,4.999880933,1.528124364,-3.668038807,-3.376515344,-3.3012613
Validation|UMCG6628208,-3.247177504,3.087172893,-2.531556185,-0.979523695,3.374541209,-3.562389485,0.680882648,-2.815118463,-1.870472448,-3.057636157,2.09008307,-2.702202121,3.8694779,1.380481739,4.152776108,-1.173520419,-3.340076014,2.783640645,-4.045057652,-0.71369832,7.52975073,-2.015307251,-5.010138548,-1.803683319,-1.830819618,7.906985853,-1.954439348,-0.556485152,3.068796806,-0.713160809,1.044452242,1.540043386,2.824750018,3.166006447,-1.464635374,0.606822816,-2.1105144,-1.35919893,-1.517323812,-3.744996938,-2.028138779,0.733028021,6.047783433,-4.492834931,6.591989524,0.477407866,3.674092101,2.23483219,-2.96133098,-2.669807518,-2.594553474
Validation|UMCG6720116,-3.593645176,3.660308241,-2.878023856,-1.325991366,7.128600496,-3.908857156,6.28138937,-3.161586134,5.181163968,-3.404103828,1.744016612,-3.048669793,3.523231359,1.034404607,4.59269193,-1.51998809,-3.686543685,2.437574187,-4.391525324,-1.060165991,7.314071609,-2.361774923,-5.35660622,-2.15015099,-2.17728729,0.751690925,-2.300907019,-0.902952824,2.722519547,-1.05962848,0.69798457,1.193976929,2.478282347,2.819856215,-1.811103046,0.260355144,-2.456982072,-1.705666601,-1.863791484,-4.091464609,-2.37460645,0.38656035,4.499605695,-4.839302602,6.283696446,0.130940195,4.022366611,1.888364519,2.35496947,-3.016275189,-2.941021145
Validation|UMCG6738619,-3.426918518,6.301834948,2.949000791,-1.159264708,5.67721512,-3.742130499,1.167745839,-2.994859477,-2.050213462,-3.23737717,1.911003966,-2.881943135,5.864508002,1.201385027,5.914894374,-1.353261432,5.806702657,2.604561541,-4.224798666,-0.893439334,7.184858862,-2.195048265,-5.189879562,-1.983424333,-2.010560632,2.365984326,-2.134180362,-0.736226166,2.88936995,-0.892901822,0.864711228,1.360964282,2.645009004,2.986789148,-1.644376388,0.427081802,-2.290255414,-1.538939944,-1.697064826,-3.924737952,-2.207879793,0.553287008,-3.385982943,-4.672575944,7.493346622,0.297666852,0.710143235,2.055091176,-3.141071994,-2.849548532,-2.774294488
Validation|UMCG6868484,-3.753450426,5.113432277,-3.037829107,-1.485796617,4.943066483,4.626796824,7.329797125,-3.321391385,1.084044367,-3.563909079,1.587224009,-3.208475043,7.226076583,0.877531981,4.914817729,-1.679793341,-3.846348936,2.280781584,-4.551330574,-1.219971242,4.447619322,-2.521580173,-5.51641147,-2.309956241,-2.33709254,4.144548117,-2.46071227,-1.062758074,2.564145351,-1.219433731,0.53817932,1.037184325,4.54556807,2.66243541,3.674490569,0.100549894,-2.616787322,-1.865471852,-2.023596734,3.165624304,-2.534411701,0.226755099,0.344165828,-4.999107853,0.063779585,-0.028865056,1.681818086,1.728559268,-3.467603902,-3.17608044,-3.100826396
Validation|UMCG6966873,-3.542670633,5.307661627,-2.827049313,-1.275016823,3.678633437,3.895768828,3.256748606,-3.110611591,-2.165965576,-3.353129285,1.798619958,-2.997695249,3.576207735,1.088911593,5.146766791,-1.469013547,-3.635569142,2.492177533,-4.34055078,-1.009191448,7.850769114,-2.310800379,-5.305631677,-2.099176447,-2.126312746,0.802665468,-2.249932476,-0.851978281,2.775218107,-1.008653937,7.140072283,1.248580274,2.52925689,2.873703062,2.275412893,0.311329688,-2.406007528,-1.654692058,5.333384828,1.41407934,-2.323631907,0.437534893,-3.501735058,-4.788328059,-2.632224268,0.181914738,0.59439112,1.939339062,0.891767588,-2.965300646,-2.890046602
Validation|UMCG7115152,-3.334430129,3.608114663,5.805772286,-1.066776319,3.289030639,-3.649642109,0.593630023,-2.902371087,2.040725887,-3.144888781,2.004779812,-2.789454746,7.725506986,1.295126655,4.065523484,-1.260773043,3.67231017,2.698337387,-4.132310277,-0.800950944,4.611301588,-2.102559876,-5.097391173,-1.890935943,-1.918072243,2.938479338,-2.041691972,-0.643737777,2.982469708,-0.800413433,0.957199617,1.454740129,2.737497394,3.080296404,7.491297357,0.519570191,-2.197767025,-1.446451554,-1.604576437,-3.832249562,-2.115391403,0.645775397,-3.293494554,-4.580087555,-2.423983764,0.390155242,0.802631624,2.147579565,-3.048583605,-2.757060142,-2.681806098
Validation|UMCG7198526,-3.406277992,7.416710052,-2.690656673,-1.138624182,5.233058966,-3.721489973,0.52178216,-2.974218951,4.803143035,-3.216736644,1.93042373,-2.861302609,5.159945091,1.220837275,3.99367562,-1.332620906,-3.499176502,2.623981305,-4.20415814,-0.872798808,5.299694488,-2.174407739,-5.169239036,-1.962783807,-1.989920106,2.640865746,-2.113539836,-0.71558564,2.909431159,-0.872261296,0.885351754,1.380384046,6.070236213,3.006463841,6.266474029,0.447722328,-2.269614888,-1.518299418,-1.6764243,-3.904097426,-2.187239267,0.573927534,6.813303407,-4.651935418,-2.495831628,0.318307378,0.730783761,2.075731702,-3.120431468,-2.828908005,-2.753653962
Validation|UMCG7563651,-3.448605677,6.509110208,3.279571314,-1.180951867,7.749755643,5.599307433,1.445609853,-3.016546636,-2.071900621,-3.25906433,1.889758391,-2.903630294,6.50814452,1.180127711,6.007380312,-1.374948592,-3.541504187,2.583315966,-4.246485825,-0.915126493,3.797518146,-2.216735424,-5.211566721,-2.005111492,-2.032247791,0.896730423,-2.155867521,-0.757913325,2.867892437,-0.914588981,0.843024069,1.339718707,2.623321845,2.965451419,-1.666063547,3.615206195,-2.311942573,-1.560627103,-1.718751985,-3.946425111,-2.229566952,0.531599848,-3.407670102,-4.694263104,6.387698518,0.275979693,0.688456076,2.033404017,-3.162759153,-2.871235691,-2.795981647
Validation|UMCG8089650,-2.812548325,3.524401584,-2.096927006,-0.544894516,3.811529676,-3.127760306,7.221161311,-2.380489284,-1.435843269,-2.623006978,2.527352205,-2.267572942,4.305562829,1.817680712,4.587405287,-0.73889124,-2.905446835,3.22090978,-3.610428473,-0.279069141,-0.004583921,-1.580678072,-4.575509369,-1.36905414,-1.396190439,8.985548069,-1.519810169,-0.121855973,3.504679619,-0.27853163,1.479081421,1.977312522,3.259379197,3.602724839,-1.030006195,1.041451995,-1.675885221,-0.924569751,-1.082694633,-3.310367759,-1.5935096,1.1676572,-2.771612751,-4.058205752,-1.902101961,0.912037045,1.324513428,2.669461369,-2.526701801,-2.235178339,-2.159924295
Validation|UMCG8255148,-3.585432032,2.748801472,-2.869810713,-1.317778222,5.68340178,3.876346665,5.040601857,-3.153372991,4.914947557,-3.395890684,1.751709828,-3.040456649,3.53115795,4.557025224,3.81452158,-1.511774947,4.62641187,2.445267403,-4.38331218,-1.051952848,-0.777467628,-2.353561779,-5.348393076,-2.141937847,-2.169074146,5.109991725,-2.292693876,-0.89473968,2.730485945,-1.051415336,7.735376965,1.201670144,2.48649549,2.827657997,-1.802889902,0.268568288,-2.448768928,-1.697453458,-1.85557834,-4.083251466,-2.366393307,0.394773494,-3.544496457,-4.831089458,4.876867549,0.139153338,0.551629721,1.896577662,-3.299585508,-3.008062046,-2.932808002
Validation|UMCG8438880,-2.918601789,7.576983292,-2.202980469,-0.650947979,8.567710328,-3.233813769,1.009458364,-2.486542747,5.946772777,-2.729060441,2.418870477,-2.373626405,4.642912363,1.709263513,6.50826986,-0.844944703,-3.011500298,3.112428052,-3.716481936,-0.385122604,-0.110637384,-1.686731535,-4.681562833,-1.475107603,-1.502243903,1.426734312,-1.625863632,-0.227909437,3.397472983,-0.384585093,1.373027958,1.868830793,3.153325734,3.494749649,-1.136059659,0.935398532,-1.781938684,-1.030623214,-1.188748096,-3.416421222,-1.699563063,1.061603737,-2.877666214,-4.164259215,-2.008155424,0.805983582,1.218459964,2.563407906,-2.632755265,-2.341231802,-2.265977758
Validation|UMCG9119812,-3.647438141,4.810040007,-2.931816821,-1.379784331,6.851733961,5.584140164,6.988765637,-3.215379099,-2.270733084,-3.457896793,1.691149263,-3.102462757,4.79654349,0.981512646,5.511277104,-1.573781055,-3.74033665,2.384706838,-4.445318289,-1.113958956,5.14886027,-2.415567888,-5.410399185,-2.203943955,-2.231080255,0.69789796,-2.354699984,-0.956745789,2.669166023,-1.113421445,0.644191606,1.141109579,2.424489382,2.766795695,5.189408675,0.20656218,-2.510775036,-1.759459566,-1.917584448,-4.145257574,-2.428399415,0.332767385,-3.606502566,-4.893095567,4.910913563,0.07714723,0.489623612,1.834571554,6.75734709,-3.070068154,-2.99481411
Validation|UMCG9189151,-2.971852592,8.482375899,-2.256231273,-0.704198782,7.163308271,-3.287064573,0.95620756,-2.539793551,3.786807962,-2.782311244,2.364586686,-2.426877209,6.526112029,1.65500722,4.42810102,-0.898195506,-3.064751102,3.058144261,-3.76973274,-0.438373408,-0.163888188,-1.739982339,-4.734813636,-1.528358407,-1.555494706,6.684375687,-1.679114436,-0.28116024,3.343732065,-0.437835896,1.319777154,1.814547003,3.10007493,3.440681635,-1.189310462,0.882147728,-1.835189488,-1.083874018,-1.2419989,-3.469672026,-1.752813867,1.008352934,-2.930917017,-4.217510018,-2.061406228,0.752732778,1.165209161,2.510157102,-2.686006068,-2.394482605,-2.319228562
Validation|UMCG9830707,-3.079182587,4.091366162,-2.363561268,-0.811528777,5.073831146,-3.394394568,8.737209687,-2.647123545,6.018052806,-2.889641239,2.260156839,-2.534207204,4.826462202,1.550500244,5.617923142,-1.005525501,-3.172081097,2.953714414,-3.877062735,-0.545703402,-0.271218182,-1.847312334,-4.842143631,-1.635688401,-1.662824701,2.567220924,-1.78644443,-0.388490235,3.237778761,-0.545165891,1.212447159,1.710117156,2.992744936,3.335646433,-1.296640457,0.774817733,-1.942519483,-1.191204013,-1.349328895,-3.577002021,-1.860143861,0.901022939,2.764300174,-4.324840013,-2.168736223,0.645402783,1.057879166,2.402827107,-2.793336063,-2.5018126,-2.426558557
